"instant_m","pinks","pink_abundance","releases","basin","region","stock","stock_name","origin","year_code","year","stock_lab","npgo","sog_seals","ps_seals","juan_seals","coast_seals","salish_herring","max_temp","precip","sst","sst_arc","salish_seals","releases_x_pinks","releases_x_pink_ab"
2.44530139519564,"0",0,3.79423663318608,"PS","9","DUN","Dungeness","H","10",1981,"Dungeness",-0.67,8711.429297,6996.377827,1258.732299,7.85002949722755,11.1707731270738,14.73586957,131,-0.574347826086957,0.282842244,9.73899841421566,0,0
3.46413718143603,"1",6.45923895384189,1.00762281507366,"PS","9","DUN","Dungeness","H","11",1982,"Dungeness",-0.56,9739.265207,7573.694523,1362.598499,8.04171645745993,11.6674046622583,13.85108696,163.4,0.385652173913044,-0.47813039,9.83497090133472,1.00762281507366,6.50847653790361
3.82126864215968,"0",0,0.0281553958236329,"PS","9","DUN","Dungeness","H","14",1985,"Dungeness",0.16,14330.13492,8957.328203,1970.640001,8.2568305229383,10.6482067386401,13.94456522,120,0.175652173913043,-0.218204901,10.136902299023,0,0
3.39620984015112,"1",6.26995635156381,0.44791282681001,"PS","9","DUN","Dungeness","H","17",1988,"Dungeness",0.96,21605.2007,11765.406,2322.54,8.47901308195908,10.5447359923049,14.6673913,253.3,-0.0243478260869558,-0.220489463,10.4827139801516,0.44791282681001,2.80839387340433
3.62309171357593,"0",0,0.303575892272708,"PS","9","DUN","Dungeness","H","20",1991,"Dungeness",-0.62,27530.09234,13439.52,1894.14,8.67640987432453,11.0152957246316,13.69347826,319.9,-0.134347826086955,-0.294367106,10.6657818139588,0,0
4.41454982637944,"0",0,0.232579758835316,"PS","9","DUN","Dungeness","H","22",1993,"Dungeness",-2.23,32905.28954,15938.01,3295.620001,8.59827904731374,11.5669874230688,15.86195652,310.2,0.0956521739130434,0.513727288,10.8616669650058,0,0
3.93734081341244,"1",6.24552022448839,0.302948025568758,"PS","9","DUN","Dungeness","H","23",1994,"Dungeness",-1.9,41049.55851,15114.11807,2276.639999,8.58721353431361,11.3201534923014,16.36630435,174.9,0.385652173913044,0.318088416,10.9757612830129,0.302948025568758,1.8920680206585
4.00085421913476,"0",0,0.312850086548661,"PS","9","DUN","Dungeness","H","24",1995,"Dungeness",-1.37,41095.4792,16981.7181,3489.929999,8.91550074537209,11.2949311336387,16.59565217,176.1,0.555652173913044,0.135559121,11.0278833593375,0,0
4.26869794936688,"1",5.9109536257291,0.336370380696158,"PS","9","DUN","Dungeness","H","25",1996,"Dungeness",-0.95,41373.41857,18257.49,3041.639999,8.47213724636392,11.3420659670797,14.39565217,241.6,0.125652173913045,0.331541892,11.045678808883,0.336370380696158,1.98826972136383
6.26590139280974,"0",0,-1.11640829248692,"PS","9","DUN","Dungeness","H","36",2007,"Dungeness",-0.37,38564.7557,15032.404,2704.509808,8.84139835073562,10.8356122627128,15.29782609,167.3,0.145652173913044,0.064572051,10.9384794674714,0,0
